,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),Unnamed: 17
1726,  WN,07/31/2015,3054.0,N937WN,PDX,18:45,18:58,245.0,232.0,13.0,19:07,9.0,0.0,0.0,0.0,0.0,0.0,
1727,  WN,07/31/2015,3304.0,N711HK,ATL,18:10,19:25,135.0,147.0,75.0,19:36,11.0,0.0,0.0,83.0,0.0,4.0,
1728,  WN,07/31/2015,3307.0,N352SW,HRL,09:15,09:05,60.0,67.0,-10.0,09:18,13.0,0.0,0.0,0.0,0.0,0.0,
1729,  WN,07/31/2015,3933.0,N432WN,ELP,10:40,10:38,90.0,82.0,-2.0,10:47,9.0,0.0,0.0,0.0,0.0,0.0,
1730,  WN,07/31/2015,3937.0,N256WN,DAL,08:10,08:08,60.0,58.0,-2.0,08:17,9.0,0.0,0.0,0.0,0.0,0.0,
1731,  WN,07/31/2015,4195.0,N515SW,ELP,14:25,14:22,90.0,84.0,-3.0,14:33,11.0,0.0,0.0,0.0,0.0,0.0,
1732,  WN,07/31/2015,4551.0,N386SW,DEN,08:30,08:28,125.0,126.0,-2.0,08:40,12.0,0.0,0.0,0.0,0.0,0.0,
1733,  WN,07/31/2015,4621.0,N361SW,SAN,11:35,12:57,175.0,157.0,82.0,13:08,11.0,0.0,0.0,0.0,0.0,64.0,
1734,  WN,07/31/2015,4630.0,N646SW,DEN,05:50,05:48,130.0,133.0,-2.0,06:02,14.0,0.0,0.0,0.0,0.0,0.0,
1735,  WN,07/31/2015,4819.0,N7741C,PHX,17:25,17:48,150.0,139.0,23.0,17:59,11.0,0.0,0.0,0.0,0.0,0.0,
1736,  WN,07/31/2015,4913.0,N622SW,TPA,11:35,11:32,140.0,150.0,-3.0,11:46,14.0,0.0,0.0,0.0,0.0,0.0,
1737,  WN,07/31/2015,4924.0,N910WN,LAX,16:00,16:51,185.0,176.0,51.0,17:04,13.0,6.0,0.0,0.0,0.0,36.0,
1738,  WN,07/31/2015,4927.0,N8327A,DCA,12:40,13:48,195.0,175.0,68.0,13:59,11.0,0.0,0.0,0.0,0.0,48.0,
1739,  WN,07/31/2015,5888.0,N290WN,DAL,20:00,21:04,55.0,49.0,64.0,21:13,9.0,0.0,0.0,0.0,0.0,58.0,
1740,  SOURCE: Bureau of Transportation Statistics,,,,,,,,,,,,,,,,,
