,Job #,Doc #,Borough,Initial Cost,Total Est. Fee,Existing Zoning Sqft,Proposed Zoning Sqft,Enlargement SQ Footage,Street Frontage,ExistingNo. of Stories,Proposed No. of Stories,Existing Height,Proposed Height
6587,140080702,1,MANHATTAN,$17940.00,$398.90,0,0,0,0,5,5,60,60
6588,440083936,1,QUEENS,$42000.00,$806.10,0,0,0,0,3,3,40,40
6589,340062443,1,BROOKLYN,$68000.00,$913.90,0,0,0,0,2,2,45,45
6590,140080695,1,MANHATTAN,$0.00,$160.00,0,0,0,0,19,19,210,210
6591,440083909,1,QUEENS,$0.00,$280.00,0,0,0,0,6,6,60,60
6592,240026217,1,BRONX,$125000.00,$1661.00,0,0,0,0,4,4,45,45
6593,320758480,1,BROOKLYN,$0.00,$200.00,0,0,0,0,0,0,0,0
6594,320516633,4,BROOKLYN,$0.00,$0.00,0,0,0,0,0,0,0,0
6595,121623314,1,MANHATTAN,$30000.00,$522.50,0,0,0,0,20,20,180,180
6596,302568488,2,BROOKLYN,$15000.00,$368.00,0,0,0,0,0,0,0,0
6597,320464243,1,BROOKLYN,$0.00,$196.56,0,1638,0,0,0,2,0,23
6598,121606271,1,MANHATTAN,$7600.00,$265.90,0,0,0,0,5,5,65,65
6599,121596460,1,MANHATTAN,$303750.00,$3344.70,0,0,0,0,14,14,140,140
6600,121605441,1,MANHATTAN,$0.00,$200.00,0,0,0,0,0,0,0,0
6601,220258888,1,BRONX,$0.00,$200.00,0,0,0,0,0,0,0,0
6602,320516633,2,BROOKLYN,$0.00,$0.00,0,0,0,0,0,0,0,0
6603,121572547,1,MANHATTAN,$0.00,$160.00,0,0,0,0,4,4,40,40
6604,121618696,2,MANHATTAN,$20000.00,$419.50,0,0,0,0,0,0,0,0
6605,121623396,1,MANHATTAN,$120880.00,$1459.80,0,0,0,0,18,18,171,171
6606,121622315,1,MANHATTAN,$52797.00,$759.40,0,0,0,0,16,16,145,145
6607,121622342,1,MANHATTAN,$0.00,$200.00,0,0,0,0,0,0,0,0
6608,320726238,1,BROOKLYN,$284000.00,$3138.70,0,0,0,0,3,3,32,32
6609,121618730,1,MANHATTAN,$0.00,$160.00,0,0,0,0,42,42,511,511
6610,121623387,1,MANHATTAN,$64000.00,$872.70,0,0,0,0,4,4,40,40
6611,121135084,1,MANHATTAN,$243164.00,$2726.70,0,0,0,0,12,12,120,120
6612,201029804,2,BRONX,$573000.00,$6115.40,0,0,0,0,0,0,0,0
6613,121621307,1,MANHATTAN,$1070000.00,$11234.50,0,0,0,0,13,13,151,151
6614,320758667,1,BROOKLYN,$0.00,$200.00,0,0,0,0,0,0,0,0
6615,121621557,1,MANHATTAN,$50000.00,$728.50,0,0,0,0,40,40,515,515
6616,520141551,1,STATEN ISLAND,$19000.00,$202.10,0,0,0,0,3,3,34,34
6617,121572574,1,MANHATTAN,$0.00,$170.00,0,0,0,0,4,4,40,40
6618,121623305,1,MANHATTAN,$60000.00,$831.50,0,0,0,0,19,19,167,167
6619,121619007,1,MANHATTAN,$52500.00,$759.40,0,0,0,0,17,17,170,170
6620,302568488,1,BROOKLYN,$1442777.00,$15076.40,0,0,0,0,5,5,78,78
6621,140080800,1,MANHATTAN,$0.00,$160.00,0,0,0,0,2,2,28,28
6622,320517945,1,BROOKLYN,$400000.00,$5713.50,18350,21600,3250,0,1,1,15,15
6623,320516633,3,BROOKLYN,$0.00,$0.00,0,0,0,0,0,0,0,0
6624,121572556,1,MANHATTAN,$0.00,$250.00,0,0,0,0,17,17,150,150
6625,121623298,1,MANHATTAN,$130665.00,$1722.80,0,0,0,0,44,44,393,393
6626,302568488,3,BROOKLYN,$20000.00,$419.50,0,0,0,0,0,0,0,0
6627,121622716,1,MANHATTAN,$5000.00,$265.00,0,0,0,0,4,4,48,48
6628,420847846,1,QUEENS,$0.00,$200.00,0,0,0,0,0,0,0,0
6629,220287865,1,BRONX,$0.00,$200.00,0,0,0,0,0,0,0,0
6630,420847329,1,QUEENS,$60000.00,$831.50,0,0,0,0,1,1,15,15
6631,320464591,1,BROOKLYN,$0.00,$195.96,0,1633,0,0,0,2,0,23
6632,121623289,1,MANHATTAN,$340000.00,$3715.50,0,0,0,0,24,24,410,410
6633,220290593,1,BRONX,$0.00,$9519.64,0,39614,0,0,0,5,0,70
6634,420847622,1,QUEENS,$0.00,$160.00,0,0,0,0,3,3,40,40
6635,121593347,1,MANHATTAN,$0.00,$160.00,0,0,0,0,8,8,80,80
6636,121618696,1,MANHATTAN,$192900.00,$2201.40,0,0,0,0,11,11,150,150
6637,320754830,1,BROOKLYN,$15000.00,$181.50,0,0,0,0,4,4,40,40
6638,320464234,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6639,320464582,1,BROOKLYN,$0.00,$520.04,0,1667,0,0,0,2,0,23
6640,420819813,2,QUEENS,$5000.00,$130.00,0,0,0,0,0,0,0,0
6641,121572565,1,MANHATTAN,$0.00,$160.00,0,0,0,0,4,4,45,45
6642,121601935,1,MANHATTAN,$120000.00,$1449.50,0,0,0,0,36,36,426,426
6643,320464207,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6644,220290593,2,BRONX,$0.00,$0.00,0,0,0,0,0,0,0,0
6645,320464617,1,BROOKLYN,$0.00,$192.84,0,1606,0,0,0,2,0,23
6646,420847613,1,QUEENS,$25000.00,$631.00,0,0,0,0,1,1,14,14
6647,320767407,1,BROOKLYN,$3000.00,$225.00,0,0,0,0,2,2,15,15
6648,320767390,1,BROOKLYN,$107319.00,$660.45,0,0,0,0,2,2,20,20
6649,320464225,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6650,320754616,1,BROOKLYN,$25000.00,$471.00,0,0,0,0,4,4,40,40
6651,320464252,1,BROOKLYN,$0.00,$196.56,0,1638,0,0,0,2,0,23
6652,340062087,1,BROOKLYN,$0.00,$170.00,0,0,0,0,4,4,40,40
6653,201029804,1,BRONX,$162000.00,$1882.10,0,0,0,0,4,4,48,48
6654,420844484,1,QUEENS,$10000.00,$316.50,0,0,0,0,1,1,18,18
6655,320464608,1,BROOKLYN,$0.00,$516.80,0,1640,0,0,0,2,0,23
6656,420845599,1,QUEENS,$0.00,$160.00,0,0,0,0,4,4,50,50
6657,121623582,1,MANHATTAN,$8000.00,$295.90,0,0,0,0,7,7,73,73
6658,121614271,1,MANHATTAN,$75000.00,$986.00,0,0,0,0,16,16,160,160
6659,121623546,1,MANHATTAN,$120000.00,$722.25,0,0,0,0,4,4,40,40
6660,121617900,1,MANHATTAN,$130500.00,$1562.80,0,0,0,0,14,14,145,145
6661,320767416,1,BROOKLYN,$117040.00,$711.95,0,0,0,0,3,3,30,30
6662,121614397,1,MANHATTAN,$1795.00,$225.00,0,0,0,0,12,12,108,108
6663,121614912,1,MANHATTAN,$1795.00,$225.00,0,0,0,0,13,13,117,117
6664,340062121,1,BROOKLYN,$6000.00,$275.30,0,0,0,0,5,5,74,74
6665,201029797,1,BRONX,$6093207.00,$62981.70,0,0,0,0,4,4,45,45
6666,420840638,1,QUEENS,$22000.00,$217.55,0,0,0,0,2,2,21,21
6667,320464626,1,BROOKLYN,$0.00,$196.56,0,1638,0,0,0,2,0,23
6668,121513004,1,MANHATTAN,$138000.00,$1634.90,0,0,0,0,6,6,60,60
6669,320464788,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6670,320464797,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6671,320464742,1,BROOKLYN,$0.00,$196.56,0,1638,0,0,0,2,0,23
6672,420606918,1,QUEENS,$0.00,$695.12,0,6922,0,0,0,2,0,28
6673,320464092,1,BROOKLYN,$0.00,$356.80,0,1640,0,0,0,2,0,23
6674,121622814,1,MANHATTAN,$333000.00,$3643.40,0,0,0,0,20,20,260,260
6675,420837802,1,QUEENS,$44080.00,$508.84,1255,1362,107,0,2,2,19,30
6676,121623154,1,MANHATTAN,$0.00,$420.00,0,0,0,0,20,20,200,200
6677,302568479,1,BROOKLYN,$391426.00,$4251.10,0,0,0,0,4,4,77,77
6678,121618918,1,MANHATTAN,$1662700.00,$17342.40,0,0,0,0,1,1,20,20
6679,320464733,1,BROOKLYN,$0.00,$192.84,0,1606,0,0,0,2,0,23
6680,320464083,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6681,121623573,1,MANHATTAN,$34200.00,$574.00,0,0,0,0,27,27,300,300
6682,420837447,1,QUEENS,$150000.00,$1728.50,0,0,0,0,12,12,149,149
6683,340062096,1,BROOKLYN,$0.00,$160.00,0,0,0,0,4,4,40,40
6684,140080524,1,MANHATTAN,$0.00,$170.00,0,0,0,0,6,6,68,68
6685,402890868,1,QUEENS,$518042.00,$5559.20,0,0,0,0,4,4,48,48
6686,320767452,1,BROOKLYN,$35000.00,$284.50,0,0,0,0,4,4,40,40
6687,220287561,1,BRONX,$0.00,$170.00,0,0,0,0,5,5,60,60
6688,320760306,1,BROOKLYN,$0.00,$1976.00,0,0,0,247,0,0,0,0
6689,320464029,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6690,320464635,1,BROOKLYN,$0.00,$196.56,0,1638,0,0,0,2,0,23
6691,320464760,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6692,121589511,1,MANHATTAN,$40000.00,$625.50,0,0,0,0,6,6,65,65
6693,520141560,1,STATEN ISLAND,$0.00,$1320.00,0,0,0,165,0,0,0,0
6694,121622146,1,MANHATTAN,$44000.00,$666.70,0,0,0,0,12,12,163,163
6695,320767434,1,BROOKLYN,$15000.00,$528.00,0,0,0,0,4,4,40,40
6696,320464779,1,BROOKLYN,$0.00,$196.56,0,1638,0,0,0,2,0,23
6697,320758872,1,BROOKLYN,$5000.00,$265.00,0,0,0,0,1,1,15,15
6698,320464724,1,BROOKLYN,$0.00,$192.84,0,1606,0,0,0,2,0,23
6699,420847659,1,QUEENS,$162000.00,$1882.10,0,0,0,0,3,3,35,35
6700,320700559,1,BROOKLYN,$118000.00,$1428.90,0,0,0,0,2,2,22,22
6701,320464074,1,BROOKLYN,$0.00,$196.56,0,1638,0,0,0,2,0,23
6702,140080515,1,MANHATTAN,$0.00,$190.00,0,0,0,0,17,17,193,193
6703,320464216,1,BROOKLYN,$0.00,$195.96,0,1633,0,0,0,2,0,23
6704,220290593,3,BRONX,$0.00,$0.00,0,0,0,0,0,0,0,0
6705,320767425,1,BROOKLYN,$2000.00,$195.00,0,0,0,0,3,3,35,35
6706,420847640,1,QUEENS,$180000.00,$2067.50,0,0,0,0,1,1,25,25
6707,121622146,2,MANHATTAN,$24000.00,$460.70,0,0,0,0,0,0,0,0
6708,121614404,1,MANHATTAN,$850.00,$225.00,0,0,0,0,12,12,108,108
6709,340062130,1,BROOKLYN,$2000.00,$225.00,0,0,0,0,6,6,74,74
6710,320464065,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6711,320758925,1,BROOKLYN,$135725.00,$804.65,0,0,0,0,3,3,29,29
6712,121623564,1,MANHATTAN,$504031.00,$5415.00,0,0,0,0,24,24,270,270
6713,320767461,1,BROOKLYN,$0.00,$200.00,0,0,0,25,0,0,0,0
6714,420837795,1,QUEENS,$19355.00,$207.25,0,0,0,0,2,2,21,21
6715,121622146,3,MANHATTAN,$114000.00,$1387.70,0,0,0,0,0,0,0,0
6716,320767443,1,BROOKLYN,$15000.00,$528.00,0,0,0,0,4,4,40,40
6717,121614930,1,MANHATTAN,$1795.00,$225.00,0,0,0,0,13,13,117,117
6718,320464751,1,BROOKLYN,$0.00,$196.56,0,1638,0,0,0,2,0,23
6719,420847677,1,QUEENS,$84375.00,$1249.00,0,0,0,0,1,1,14,14
6720,121623608,1,MANHATTAN,$12000.00,$337.10,0,0,0,0,20,20,178,178
6721,420841986,1,QUEENS,$0.00,$1240.00,0,0,0,155,0,0,0,0
6722,420847604,1,QUEENS,$0.00,$420.00,0,0,0,25,3,0,28,0
6723,320696270,2,BROOKLYN,$0.00,$0.00,0,0,0,0,0,0,0,0
6724,420847338,1,QUEENS,$0.00,$100.00,0,0,0,0,0,0,0,0
6725,320516009,4,BROOKLYN,$4000.00,$245.00,0,0,0,0,0,0,0,0
6726,320767513,1,BROOKLYN,$0.00,$100.00,0,0,0,0,0,0,0,0
6727,340062194,1,BROOKLYN,$0.00,$230.00,0,0,0,0,15,15,133,133
6728,121622798,1,MANHATTAN,$25000.00,$471.00,0,0,0,0,20,20,260,260
6729,520141579,1,STATEN ISLAND,$25000.00,$233.00,0,0,0,0,2,2,25,25
6730,220290343,1,BRONX,$0.00,$528.00,0,0,0,66,0,0,0,0
6731,121590322,1,MANHATTAN,$138000.00,$1634.90,0,0,0,0,48,48,674,674
6732,121575107,2,MANHATTAN,$50500.00,$738.80,0,0,0,0,0,0,0,0
6733,121623804,1,MANHATTAN,$51345.00,$749.10,0,0,0,0,43,43,577,577
6734,420847766,1,QUEENS,$100000.00,$939.25,1000,3000,1000,0,1,2,15,21
6735,340062158,1,BROOKLYN,$120000.00,$1449.50,0,0,0,0,3,3,36,36
6736,420847711,1,QUEENS,$43000.00,$656.40,0,0,0,0,3,3,30,30
6737,121622477,1,MANHATTAN,$175000.00,$2071.00,6045,6045,0,0,5,5,55,55
6738,440083794,1,QUEENS,$0.00,$170.00,0,0,0,0,3,3,35,35
6739,121329124,1,MANHATTAN,$130000.00,$1552.50,0,0,0,0,11,11,150,150
6740,121622805,2,MANHATTAN,$25000.00,$471.00,0,0,0,0,0,0,0,0
6741,420841414,1,QUEENS,$295195.00,$3262.30,0,0,0,0,5,5,47,47
6742,121623591,1,MANHATTAN,$62500.00,$862.40,0,0,0,0,2,2,24,24
6743,420604938,1,QUEENS,$0.00,$771.08,0,3445,0,0,0,2,0,35
6744,320464038,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6745,420847588,2,QUEENS,$10000.00,$316.50,0,0,0,0,0,0,0,0
6746,340062149,1,BROOKLYN,$0.00,$160.00,0,0,0,0,3,3,28,28
6747,320575659,1,BROOKLYN,$39000.00,$615.20,0,0,0,0,2,2,30,30
6748,320767498,1,BROOKLYN,$15600.00,$378.30,0,0,0,0,6,6,60,60
6749,320767489,1,BROOKLYN,$63010.00,$433.85,0,0,0,0,2,2,36,36
6750,220290263,1,BRONX,$20000.00,$553.77,2443,2443,1221,0,1,1,11,12
6751,420847588,1,QUEENS,$72000.00,$955.10,0,0,0,0,2,2,26,26
6752,121329311,4,MANHATTAN,$0.00,$0.00,0,0,0,0,0,0,0,0
6753,121623706,1,MANHATTAN,$200000.00,$2273.50,0,0,0,0,7,7,75,75
6754,121623555,1,MANHATTAN,$35910.00,$584.30,0,0,0,0,5,5,55,55
6755,220290600,1,BRONX,$11795.00,$337.10,0,0,0,0,3,3,29,29
6756,320720010,3,BROOKLYN,$50000.00,$361.75,0,0,0,0,0,0,0,0
6757,121622814,2,MANHATTAN,$30500.00,$532.80,0,0,0,0,0,0,0,0
6758,140080551,1,MANHATTAN,$24250.00,$471.00,0,0,0,0,6,6,65,65
6759,320744584,1,BROOKLYN,$41000.00,$635.80,0,0,0,0,2,2,24,24
6760,340062167,1,BROOKLYN,$138000.00,$1634.90,0,0,0,0,3,3,28,28
6761,220290325,1,BRONX,$150000.00,$1813.50,4224,4224,0,0,3,3,30,30
6762,420847203,1,QUEENS,$7500.00,$295.90,0,0,0,0,1,1,15,15
6763,320516009,2,BROOKLYN,$224000.00,$2520.70,0,0,0,0,0,0,0,0
6764,121623760,1,MANHATTAN,$0.00,$160.00,0,0,0,0,13,13,130,130
6765,121575107,1,MANHATTAN,$103587.00,$1284.70,0,0,0,0,17,17,170,170
6766,140080597,1,MANHATTAN,$92880.00,$1171.40,0,0,0,0,5,5,50,50
6767,103644031,3,MANHATTAN,$125125.00,$1511.30,0,0,0,0,0,0,0,0
6768,121623868,1,MANHATTAN,$0.00,$160.00,0,0,0,0,5,5,55,55
6769,420847908,1,QUEENS,$30000.00,$522.50,0,0,0,0,7,7,82,82
6770,121624581,1,MANHATTAN,$530000.00,$5672.50,0,0,0,0,15,15,160,160
6771,220258129,1,BRONX,$8388.00,$276.20,0,0,0,0,1,1,16,16
6772,121624082,1,MANHATTAN,$0.00,$220.00,0,0,0,0,7,7,75,75
6773,140080579,1,MANHATTAN,$7500.00,$295.90,0,0,0,0,18,18,215,215
6774,320464378,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6775,420845438,1,QUEENS,$100000.00,$654.53,1743,2037,294,0,2,2,27,28
6776,103644031,2,MANHATTAN,$250750.00,$2798.80,0,0,0,0,0,0,0,0
6777,520141613,1,STATEN ISLAND,$0.00,$3973.16,0,14666,0,0,0,3,0,42
6778,121600883,1,MANHATTAN,$154600.00,$1810.00,0,0,0,0,5,5,62,62
6779,121623181,1,MANHATTAN,$25000.00,$471.00,0,0,0,0,6,6,63,63
6780,420846883,1,QUEENS,$0.00,$100.00,0,0,0,0,0,0,0,0
6781,320767559,1,BROOKLYN,$5000.00,$265.00,0,0,0,0,4,4,45,45
6782,121623902,1,MANHATTAN,$45000.00,$677.00,0,0,0,0,32,32,458,458
6783,121621067,1,MANHATTAN,$100000.00,$1243.50,0,0,0,0,10,10,153,153
6784,440083801,1,QUEENS,$83265.00,$696.85,0,0,0,0,2,2,27,27
6785,121623779,1,MANHATTAN,$50000.00,$728.50,0,0,0,0,12,12,128,128
6786,320767540,1,BROOKLYN,$139350.00,$1710.50,31747,31747,0,0,1,1,22,22
6787,121623975,1,MANHATTAN,$0.00,$170.00,0,0,0,0,4,4,45,45
6788,420847855,1,QUEENS,$900.00,$225.00,0,0,0,0,1,1,10,10
6789,402890877,1,QUEENS,$0.00,$250.00,0,0,0,0,4,4,66,66
6790,520141070,1,STATEN ISLAND,$25900.00,$451.30,0,0,0,0,1,1,29,29
6791,520141597,1,STATEN ISLAND,$25400.00,$451.30,0,0,0,0,6,6,60,60
6792,240026155,1,BRONX,$117000.00,$1418.60,0,0,0,0,2,2,32,32
6793,520130224,1,STATEN ISLAND,$36550.00,$294.80,0,0,0,0,2,2,34,34
6794,121624000,1,MANHATTAN,$334700.00,$1869.50,3347,3347,0,0,3,3,35,35
6795,121623715,1,MANHATTAN,$490000.00,$5390.50,0,0,0,0,7,7,70,70
6796,121622084,1,MANHATTAN,$128650.00,$1542.20,0,0,0,0,17,17,150,150
6797,320767504,1,BROOKLYN,$2480.00,$195.00,0,0,0,0,7,7,75,75
6798,320464047,1,BROOKLYN,$0.00,$196.56,0,1638,0,0,0,2,0,23
6799,420847720,1,QUEENS,$1000.00,$280.00,10,10,0,0,1,1,17,17
6800,320767522,1,BROOKLYN,$10000.00,$286.50,0,0,0,0,4,4,55,55
6801,121623724,1,MANHATTAN,$10000.00,$316.50,0,0,0,0,7,7,63,63
6802,121623671,1,MANHATTAN,$218000.00,$1226.95,0,0,0,0,4,4,44,44
6803,340062210,1,BROOKLYN,$0.00,$160.00,0,0,0,0,15,15,133,133
6804,103644031,1,MANHATTAN,$2109500.00,$21946.50,0,0,0,0,3,3,46,46
6805,420847828,1,QUEENS,$15000.00,$368.00,0,0,0,0,1,1,16,16
6806,320762091,1,BROOKLYN,$7500.00,$265.90,0,0,0,0,3,3,35,35
6807,121623886,1,MANHATTAN,$1000.00,$225.00,0,0,0,0,20,20,220,220
6808,121617624,1,MANHATTAN,$11250.00,$337.10,0,0,0,0,4,4,50,50
6809,120844925,1,MANHATTAN,$15000.00,$368.00,0,0,0,0,30,30,330,330
6810,420847891,1,QUEENS,$40000.00,$625.50,0,0,0,0,7,7,82,82
6811,121624046,1,MANHATTAN,$10000.00,$316.50,0,0,0,0,6,6,72,72
6812,220290691,1,BRONX,$100.00,$130.00,0,0,0,0,2,2,18,18
6813,220290664,1,BRONX,$4200.00,$235.00,0,0,0,0,7,7,70,70
6814,121623662,1,MANHATTAN,$140000.00,$1655.50,0,0,0,0,5,5,62,62
6815,520141542,1,STATEN ISLAND,$13500.00,$176.35,0,0,0,0,3,3,35,35
6816,121621067,2,MANHATTAN,$30000.00,$522.50,0,0,0,0,0,0,0,0
6817,320731115,1,BROOKLYN,$54600.00,$427.50,2730,4095,0,0,2,3,24,24
6818,121623948,1,MANHATTAN,$0.00,$160.00,0,0,0,0,3,3,35,35
6819,121623966,1,MANHATTAN,$0.00,$190.00,0,0,0,0,4,4,45,45
6820,121623831,1,MANHATTAN,$0.00,$160.00,0,0,0,0,15,15,155,155
6821,320464699,1,BROOKLYN,$0.00,$195.96,0,1632,0,0,0,2,0,23
6822,420838026,1,QUEENS,$1000.00,$225.00,0,0,0,0,38,38,350,350
6823,121624153,1,MANHATTAN,$14000.00,$357.70,0,0,0,0,2,2,18,18
6824,121624359,1,MANHATTAN,$20000.00,$389.50,0,0,0,0,7,7,70,70
6825,320464804,1,BROOKLYN,$0.00,$195.96,0,1633,0,0,0,2,0,23
6826,121624509,1,MANHATTAN,$264600.00,$2943.00,0,0,0,0,7,7,60,60
6827,121623190,1,MANHATTAN,$25000.00,$471.00,0,0,0,0,5,5,53,53
6828,121623813,1,MANHATTAN,$25000.00,$441.00,0,0,0,0,10,10,150,150
6829,420847837,1,QUEENS,$15000.00,$368.00,0,0,0,0,1,1,15,15
6830,121623779,2,MANHATTAN,$5000.00,$265.00,0,0,0,0,0,0,0,0
6831,121623939,1,MANHATTAN,$0.00,$160.00,0,0,0,0,5,5,55,55
6832,420794536,2,QUEENS,$0.00,$280.00,0,0,0,0,0,0,0,0
6833,320767577,1,BROOKLYN,$0.00,$160.00,0,0,0,0,33,33,348,348
6834,121623840,1,MANHATTAN,$0.00,$280.00,0,0,0,0,7,7,75,75
6835,121450134,5,MANHATTAN,$1000.00,$225.00,0,0,0,0,0,0,0,0
6836,320761519,2,BROOKLYN,$1000.00,$225.00,0,0,0,0,0,0,0,0
6837,121624466,1,MANHATTAN,$10000.00,$286.50,0,0,0,0,5,5,60,60
6838,121624457,1,MANHATTAN,$22500.00,$420.40,0,0,0,0,34,34,299,299
6839,320767602,1,BROOKLYN,$6000.00,$275.30,0,0,0,0,5,5,74,74
6840,121623467,1,MANHATTAN,$2270000.00,$23594.50,0,0,0,0,20,20,178,178
6841,420847953,1,QUEENS,$3000.00,$225.00,0,0,0,0,3,3,35,35
6842,121617606,1,MANHATTAN,$82050.00,$1068.40,0,0,0,0,13,13,145,145
6843,220290646,1,BRONX,$0.00,$180.00,0,0,0,0,5,5,55,55
6844,121623467,2,MANHATTAN,$570000.00,$6084.50,0,0,0,0,0,0,0,0
6845,121623476,3,MANHATTAN,$85000.00,$1089.00,0,0,0,0,0,0,0,0
6846,320464001,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6847,320767185,1,BROOKLYN,$0.00,$724.76,0,3298,0,0,0,3,0,33
6848,121624563,2,MANHATTAN,$172000.00,$1985.10,0,0,0,0,0,0,0,0
6849,121623476,2,MANHATTAN,$830000.00,$8762.50,0,0,0,0,0,0,0,0
6850,121623751,1,MANHATTAN,$0.00,$160.00,0,0,0,0,5,5,80,80
6851,220288105,1,BRONX,$27300.00,$248.45,0,0,0,0,3,3,35,35
6852,420838062,1,QUEENS,$3000.00,$130.00,0,0,0,0,1,1,11,11
6853,420845081,1,QUEENS,$1000.00,$225.00,0,0,0,0,34,34,307,307
6854,121624108,1,MANHATTAN,$197000.00,$2242.60,0,0,0,0,16,16,160,160
6855,121624340,1,MANHATTAN,$150000.00,$1758.50,0,0,0,0,6,6,75,75
6856,121623957,1,MANHATTAN,$0.00,$160.00,0,0,0,0,4,4,45,45
6857,320767595,1,BROOKLYN,$29400.00,$522.50,0,0,0,0,4,4,45,45
6858,540023507,1,STATEN ISLAND,$20150.00,$212.40,0,0,0,0,2,2,21,21
6859,520141622,1,STATEN ISLAND,$20000.00,$419.50,0,0,0,0,3,3,35,35
6860,121624518,1,MANHATTAN,$0.00,$160.00,0,0,0,0,4,4,50,50
6861,320464662,1,BROOKLYN,$0.00,$192.84,0,1606,0,0,0,2,0,23
6862,440083927,1,QUEENS,$130000.00,$1552.50,0,0,0,0,2,2,24,24
6863,420847748,1,QUEENS,$0.00,$420.00,0,0,0,46,1,0,15,0
6864,320517954,1,BROOKLYN,$0.00,$5945.56,0,16992,0,0,0,7,0,94
6865,520141604,1,STATEN ISLAND,$0.00,$100.00,0,0,0,0,0,0,0,0
6866,320464387,1,BROOKLYN,$0.00,$195.96,0,1633,0,0,0,2,0,23
6867,320464010,1,BROOKLYN,$0.00,$195.96,0,1633,0,0,0,2,0,23
6868,121624545,1,MANHATTAN,$11000.00,$326.80,0,0,0,0,18,18,228,228
6869,220290637,1,BRONX,$150000.00,$1918.50,0,0,0,0,1,1,18,18
6870,520130233,1,STATEN ISLAND,$41375.00,$320.55,0,0,0,0,2,2,26,26
6871,121591731,1,MANHATTAN,$40000.00,$625.50,0,0,0,0,21,21,210,210
6872,121624019,1,MANHATTAN,$117000.00,$1418.60,0,0,0,0,11,11,100,100
6873,121624028,1,MANHATTAN,$175200.00,$2026.30,0,0,0,0,16,16,170,170
6874,121623886,2,MANHATTAN,$1000.00,$225.00,0,0,0,0,0,0,0,0
6875,340061961,1,BROOKLYN,$138000.00,$1634.90,0,0,0,0,3,3,28,28
6876,121624493,1,MANHATTAN,$300000.00,$3303.50,0,0,0,0,7,7,80,80
6877,520141427,1,STATEN ISLAND,$16000.00,$378.30,0,0,0,0,1,1,12,12
6878,320464546,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6879,320464573,1,BROOKLYN,$0.00,$359.44,0,1662,0,0,0,2,0,23
6880,320767648,1,BROOKLYN,$13000.00,$347.40,0,0,0,0,2,2,25,25
6881,320464644,1,BROOKLYN,$0.00,$192.84,0,1606,0,0,0,2,0,23
6882,320464653,1,BROOKLYN,$0.00,$196.56,0,1638,0,0,0,2,0,23
6883,320464671,1,BROOKLYN,$0.00,$192.84,0,1606,0,0,0,2,0,23
6884,320464555,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6885,140080686,1,MANHATTAN,$0.00,$160.00,0,0,0,0,60,60,770,770
6886,121618883,1,MANHATTAN,$20000.00,$629.50,0,0,0,0,6,6,65,65
6887,121624420,1,MANHATTAN,$10000.00,$316.50,0,0,0,0,6,6,60,60
6888,121624563,1,MANHATTAN,$177000.00,$2036.60,0,0,0,0,18,18,228,228
6889,340062265,1,BROOKLYN,$250000.00,$2788.50,0,0,0,0,6,6,60,60
6890,420845072,1,QUEENS,$1000.00,$225.00,0,0,0,0,38,38,350,350
6891,220139918,2,BRONX,$0.00,$0.00,0,0,0,0,0,0,0,0
6892,121624484,1,MANHATTAN,$300000.00,$3303.50,0,0,0,0,7,7,80,80
6893,420842994,1,QUEENS,$30000.00,$522.50,0,0,0,0,2,2,20,20
6894,320464680,1,BROOKLYN,$0.00,$195.96,0,1632,0,0,0,2,0,23
6895,520141622,2,STATEN ISLAND,$75000.00,$986.00,0,0,0,0,0,0,0,0
6896,420838008,1,QUEENS,$3000.00,$225.00,0,0,0,0,38,38,350,350
6897,121624331,1,MANHATTAN,$0.00,$160.00,0,0,0,0,4,4,60,60
6898,121624527,1,MANHATTAN,$0.00,$160.00,0,0,0,0,26,26,274,274
6899,140080668,1,MANHATTAN,$0.00,$170.00,0,0,0,0,5,5,50,50
6900,121590796,1,MANHATTAN,$15000.00,$368.00,0,0,0,0,18,18,228,228
6901,320464369,1,BROOKLYN,$0.00,$192.84,0,1607,0,0,0,2,0,23
6902,320760985,1,BROOKLYN,$84000.00,$1078.70,0,0,0,0,6,6,60,60
6903,121624117,1,MANHATTAN,$15000.00,$368.00,0,0,0,0,19,19,219,219
